#ChipID #Ntracks #Status
11543 1193 1
11544 1205 1
11545 1307 1
11546 1377 1
11547 1409 1
11548 1279 1
11549 1096 1
11550 954 1
11551 906 1
11552 808 1
11553 646 1
11554 694 1
11555 574 1
11556 668 1
11557 646 1
11558 793 1
11559 833 1
11560 937 1
11561 962 1
11562 622 1
11563 506 1
11564 223 1
11565 247 1
11566 100 1
11567 100 1
11568 100 1
11569 100 1
11570 100 1
11571 100 1
11572 231 1
11573 253 1
11574 377 1
11575 408 1
11576 100 1
11577 100 1
11578 100 1
11579 100 1
11580 107 1
11581 292 1
11582 445 1
11583 100 1
11584 100 1
11585 100 1
11586 100 1
11587 100 1
11588 100 1
11589 100 1
11590 445 1
11591 636 1
11592 817 1
11593 961 1
11594 1013 1
11595 1015 1
11596 1286 1
11597 943 1
11598 848 1
11599 741 1
11600 768 1
11601 601 1
11602 515 1
11603 348 1
11604 1361 1
11605 1436 1
11606 1415 1
11607 1512 1
11608 1663 1
11609 1634 1
11610 1769 1
11611 1502 1
11612 1507 1
11613 1248 1
11614 1097 1
11615 363 1
11616 1192 1
11617 1057 1
11618 1844 1
11619 1763 1
11620 1907 1
11621 2029 1
11622 1893 1
11623 1850 1
11624 1883 1
11625 1481 1
11626 1391 1
11627 1496 1
11628 1490 1
11629 1443 1
11630 1418 1
11631 1405 1
11632 1817 1
11633 1762 1
11634 1719 1
11635 1608 1
11636 1372 1
11637 1410 1
11638 1462 1
11639 1065 1
11640 1198 1
11641 1171 1
11642 1391 1
11643 1406 1
11644 1507 1
11645 1465 1
11646 1312 1
11647 1049 1
11648 1072 1
11649 1053 1
11650 947 1
11651 732 1
11652 878 1
11653 489 1
11654 751 1
11655 532 1
11656 748 1
11657 792 1
11658 957 1
11659 978 1
11660 646 1
11661 474 1
11662 100 1
11663 100 1
11664 100 1
11665 100 1
11666 100 1
11667 100 1
11668 100 1
11669 100 1
11670 100 1
11671 341 1
11672 398 1
11673 564 1
11674 100 1
11675 100 1
11676 100 1
11677 100 1
11678 110 1
11679 352 1
11680 285 1
11681 234 1
11682 219 1
11683 100 1
11684 103 1
11685 100 1
11686 100 1
11687 100 1
11688 572 1
11689 499 1
11690 522 1
11691 817 1
11692 896 1
11693 924 1
11694 959 1
11695 948 1
11696 914 1
11697 817 1
11698 727 1
11699 572 1
11700 399 1
11701 381 1
11702 1158 1
11703 1271 1
11704 1221 1
11705 1345 1
11706 1343 1
11707 1555 1
11708 1572 1
11709 100 1
11710 100 1
11711 100 1
11712 100 1
11713 100 1
11714 100 1
11715 100 1
11716 1565 1
11717 1647 1
11718 1672 1
11719 1612 1
11720 1687 1
11721 1646 1
11722 1499 1
11723 1581 1
11724 1683 1
11725 1614 1
11726 1695 1
11727 1616 1
11728 1635 1
11729 1546 1
11730 1591 1
11731 1474 1
11732 1490 1
11733 1379 1
11734 1156 1
11735 1039 1
11736 960 1
11737 906 1
11738 983 1
11739 1055 1
11740 1087 1
11741 1270 1
11742 1410 1
11743 1344 1
11744 813 1
11745 712 1
11746 816 1
11747 604 1
11748 314 1
11749 422 1
11750 303 1
11751 441 1
11752 456 1
11753 504 1
11754 787 1
11755 831 1
11756 757 1
11757 919 1
11758 420 1
11759 480 1
11760 148 1
11761 252 1
11762 100 1
11763 100 1
11764 100 1
11765 100 1
11766 100 1
11767 100 1
11768 106 1
11769 232 1
11770 363 1
11771 384 1
11772 100 1
11773 100 1
11774 100 1
11775 233 1
11776 220 1
11777 492 1
11778 432 1
11779 100 1
11780 100 1
11781 100 1
11782 100 1
11783 100 1
11784 100 1
11785 100 1
11786 409 1
11787 462 1
11788 419 1
11789 289 1
11790 528 1
11791 646 1
11792 655 1
11793 222 1
11794 100 1
11795 100 1
11796 100 1
11797 100 1
11798 100 1
11799 100 1
11800 986 1
11801 1068 1
11802 1288 1
11803 1363 1
11804 1392 1
11805 1438 1
11806 1566 1
11807 105 1
11808 106 1
11809 100 1
11810 100 1
11811 100 1
11812 100 1
11813 100 1
11814 1605 1
11815 1593 1
11816 1594 1
11817 1509 1
11818 1432 1
11819 1427 1
11820 1474 1
11821 999 1
11822 1068 1
11823 1021 1
11824 982 1
11825 1122 1
11826 1149 1
11827 1247 1
11828 600 1
11829 653 1
11830 607 1
11831 623 1
11832 588 1
11833 418 1
11834 426 1
11835 781 1
11836 947 1
11837 1059 1
11838 1263 1
11839 1203 1
11840 1481 1
11841 1207 1
11842 967 1
11843 811 1
11844 742 1
11845 692 1
11846 698 1
11847 807 1
11848 562 1
11849 101 1
11850 100 1
11851 100 1
11852 102 1
11853 339 1
11854 345 1
11855 523 1
11856 630 1
11857 603 1
11858 375 1
11859 376 1
11860 100 1
11861 100 1
11862 100 1
11863 100 1
11864 100 1
11865 100 1
11866 100 1
11867 100 1
11868 100 1
11869 100 1
11870 100 1
11871 100 1
11872 100 1
11873 228 1
11874 111 1
11875 482 1
11876 423 1
11877 362 1
11878 234 1
11879 100 1
11880 100 1
11881 100 1
11882 100 1
11883 100 1
11884 100 1
11885 100 1
11886 100 1
11887 100 1
11888 100 1
11889 100 1
11890 100 1
11891 897 1
11892 823 1
11893 637 1
11894 573 1
11895 448 1
11896 429 1
11897 431 1
11898 1076 1
11899 1244 1
11900 1208 1
11901 1280 1
11902 1359 1
11903 1466 1
11904 1632 1
11905 1570 1
11906 1463 1
11907 1376 1
11908 1197 1
11909 1303 1
11910 1166 1
11911 991 1
11912 1556 1
11913 1602 1
11914 1722 1
11915 1600 1
11916 1615 1
11917 1681 1
11918 1616 1
11919 1201 1
11920 1141 1
11921 1165 1
11922 1117 1
11923 1085 1
11924 1249 1
11925 1083 1
11926 1563 1
11927 1529 1
11928 1429 1
11929 1379 1
11930 1215 1
11931 1079 1
11932 1050 1
11933 1080 1
11934 1094 1
11935 1282 1
11936 1193 1
11937 1450 1
11938 1431 1
11939 1528 1
11940 1102 1
11941 954 1
11942 1021 1
11943 705 1
11944 773 1
11945 723 1
11946 671 1
11947 564 1
11948 708 1
11949 674 1
11950 709 1
11951 870 1
11952 908 1
11953 1116 1
11954 100 1
11955 100 1
11956 100 1
11957 100 1
11958 100 1
11959 100 1
11960 100 1
11961 100 1
11962 100 1
11963 100 1
11964 107 1
11965 110 1
11966 413 1
11967 456 1
11968 100 1
11969 100 1
11970 100 1
11971 100 1
11972 100 1
11973 362 1
11974 100 1
11975 100 1
11976 100 1
11977 100 1
11978 100 1
11979 100 1
11980 100 1
11981 100 1
11982 251 1
11983 361 1
11984 394 1
11985 442 1
11986 533 1
11987 607 1
11988 814 1
11989 832 1
11990 679 1
11991 645 1
11992 100 1
11993 432 1
11994 100 1
11995 100 1
11996 1101 1
11997 1228 1
11998 1392 1
11999 1403 1
12000 1458 1
12001 1504 1
12002 1607 1
12003 1509 1
12004 1491 1
12005 1391 1
12006 1358 1
12007 1211 1
12008 1207 1
12009 1138 1
12010 1706 1
12011 1654 1
12012 1790 1
12013 1851 1
12014 1806 1
12015 1728 1
12016 1589 1
12017 1588 1
12018 1630 1
12019 1686 1
12020 1633 1
12021 1632 1
12022 1591 1
12023 1530 1
12024 1579 1
12025 1543 1
12026 1508 1
12027 1243 1
12028 1058 1
12029 823 1
12030 883 1
12031 817 1
12032 829 1
12033 1056 1
12034 1155 1
12035 1416 1
12036 1496 1
12037 1563 1
12038 892 1
12039 818 1
12040 831 1
12041 795 1
12042 676 1
12043 649 1
12044 610 1
12045 606 1
12046 625 1
12047 488 1
12048 644 1
12049 602 1
12050 789 1
12051 699 1
12052 465 1
12053 434 1
12054 110 1
12055 100 1
12056 100 1
12057 100 1
12058 100 1
12059 100 1
12060 100 1
12061 100 1
12062 100 1
12063 238 1
12064 592 1
12065 540 1
12066 100 1
12067 100 1
12068 100 1
12069 100 1
12070 100 1
12071 112 1
12072 248 1
12073 100 1
12074 100 1
12075 100 1
12076 100 1
12077 100 1
12078 100 1
12079 100 1
12080 222 1
12081 341 1
12082 373 1
12083 383 1
12084 453 1
12085 561 1
12086 623 1
12087 856 1
12088 723 1
12089 517 1
12090 506 1
12091 500 1
12092 470 1
12093 303 1
12094 971 1
12095 1054 1
12096 1210 1
12097 1185 1
12098 1278 1
12099 1456 1
12100 1543 1
12101 1559 1
12102 1481 1
12103 1414 1
12104 1409 1
12105 1258 1
12106 1293 1
12107 1126 1
12108 1603 1
12109 1649 1
12110 1728 1
12111 1701 1
12112 1724 1
12113 1675 1
12114 1531 1
12115 1561 1
12116 1845 1
12117 1650 1
12118 1605 1
12119 1695 1
12120 1586 1
12121 1625 1
12122 1457 1
12123 1441 1
12124 1370 1
12125 1311 1
12126 1074 1
12127 975 1
12128 940 1
12129 761 1
12130 1024 1
12131 1155 1
12132 1275 1
12133 1506 1
12134 1599 1
12135 1617 1
12136 834 1
12137 875 1
12138 807 1
12139 809 1
12140 628 1
12141 665 1
12142 572 1
12143 622 1
12144 593 1
12145 717 1
12146 703 1
12147 823 1
12148 672 1
12149 797 1
12150 570 1
12151 366 1
12152 100 1
12153 100 1
12154 100 1
12155 100 1
12156 100 1
12157 100 1
12158 100 1
12159 100 1
12160 100 1
12161 106 1
12162 403 1
12163 447 1
12164 100 1
12165 100 1
12166 100 1
12167 100 1
12168 100 1
12169 100 1
12170 207 1
12171 353 1
12172 100 1
12173 100 1
12174 100 1
12175 100 1
12176 100 1
12177 100 1
12178 211 1
12179 102 1
12180 100 1
12181 108 1
12182 125 1
12183 113 1
12184 123 1
12185 924 1
12186 851 1
12187 651 1
12188 609 1
12189 459 1
12190 318 1
12191 409 1
12192 560 1
12193 873 1
12194 929 1
12195 985 1
12196 962 1
12197 1076 1
12198 1226 1
12199 1696 1
12200 1696 1
12201 1713 1
12202 1515 1
12203 1430 1
12204 1390 1
12205 1121 1
12206 1186 1
12207 1304 1
12208 1415 1
12209 1626 1
12210 1423 1
12211 1402 1
12212 1311 1
12213 1656 1
12214 1757 1
12215 1885 1
12216 1790 1
12217 1876 1
12218 1707 1
12219 1722 1
12220 1133 1
12221 1009 1
12222 1012 1
12223 916 1
12224 811 1
12225 776 1
12226 591 1
12227 973 1
12228 982 1
12229 1069 1
12230 1164 1
12231 1266 1
12232 1516 1
12233 1592 1
12234 623 1
12235 587 1
12236 593 1
12237 439 1
12238 396 1
12239 433 1
12240 433 1
12241 433 1
12242 561 1
12243 715 1
12244 746 1
12245 662 1
12246 707 1
12247 860 1
12248 403 1
12249 323 1
12250 100 1
12251 100 1
12252 100 1
12253 100 1
12254 100 1
12255 100 1
12256 100 1
12257 100 1
12258 100 1
12259 100 1
12260 262 1
12261 419 1
12262 100 1
12263 100 1
12264 100 1
12265 125 1
12266 248 1
12267 288 1
12268 562 1
12269 303 1
12270 242 1
12271 100 1
12272 100 1
12273 100 1
12274 100 1
12275 100 1
12276 616 1
12277 689 1
12278 827 1
12279 917 1
12280 945 1
12281 1077 1
12282 1081 1
12283 904 1
12284 755 1
12285 776 1
12286 652 1
12287 529 1
12288 539 1
12289 447 1
12290 1113 1
12291 1124 1
12292 1161 1
12293 1166 1
12294 1250 1
12295 1198 1
12296 1358 1
12297 1143 1
12298 1097 1
12299 1075 1
12300 1163 1
12301 1093 1
12302 1014 1
12303 1043 1
12304 1399 1
12305 1577 1
12306 1686 1
12307 1615 1
12308 1621 1
12309 1619 1
12310 1602 1
12311 1515 1
12312 1599 1
12313 1410 1
12314 1602 1
12315 1601 1
12316 1537 1
12317 1382 1
12318 1458 1
12319 1439 1
12320 1368 1
12321 681 1
12322 435 1
12323 234 1
12324 225 1
12325 134 1
12326 244 1
12327 414 1
12328 809 1
12329 1225 1
12330 1447 1
12331 1454 1
12332 222 1
12333 425 1
12334 430 1
12335 603 1
12336 504 1
12337 473 1
12338 452 1
12339 549 1
12340 468 1
12341 465 1
12342 468 1
12343 467 1
12344 244 1
12345 221 1
12346 445 1
12347 350 1
12348 214 1
12349 105 1
12350 100 1
12351 100 1
12352 100 1
12353 100 1
12354 100 1
12355 100 1
12356 100 1
12357 118 1
12358 258 1
12359 422 1
12360 100 1
12361 100 1
12362 100 1
12363 215 1
12364 228 1
12365 400 1
12366 435 1
12367 514 1
12368 528 1
12369 367 1
12370 253 1
12371 100 1
12372 100 1
12373 100 1
12374 100 1
12375 100 1
12376 100 1
12377 100 1
12378 100 1
12379 100 1
12380 100 1
12381 100 1
12382 100 1
12383 100 1
12384 100 1
12385 100 1
12386 100 1
12387 100 1
12388 1166 1
12389 1217 1
12390 1212 1
12391 1123 1
12392 1208 1
12393 1445 1
12394 1556 1
12395 1520 1
12396 100 1
12397 1268 1
12398 1419 1
12399 1381 1
12400 1340 1
12401 1325 1
12402 1723 1
12403 1874 1
12404 1976 1
12405 1928 1
12406 2012 1
12407 2006 1
12408 1806 1
12409 1708 1
12410 1610 1
12411 1702 1
12412 1705 1
12413 1715 1
12414 1749 1
12415 1618 1
12416 1537 1
12417 1519 1
12418 1416 1
12419 1329 1
12420 1202 1
12421 1154 1
12422 1044 1
12423 879 1
12424 946 1
12425 1013 1
12426 1329 1
12427 1458 1
12428 1641 1
12429 1772 1
12430 1041 1
12431 970 1
12432 745 1
12433 653 1
12434 623 1
12435 466 1
12436 429 1
12437 450 1
12438 568 1
12439 584 1
12440 619 1
12441 633 1
12442 648 1
12443 646 1
12444 539 1
12445 253 1
12446 112 1
12447 100 1
12448 100 1
12449 100 1
12450 100 1
12451 100 1
12452 100 1
12453 100 1
12454 235 1
12455 481 1
12456 574 1
12457 582 1
12458 100 1
12459 100 1
12460 100 1
12461 212 1
12462 256 1
12463 356 1
12464 376 1
12465 586 1
12466 294 1
12467 100 1
12468 253 1
12469 100 1
12470 100 1
12471 100 1
12472 414 1
12473 435 1
12474 443 1
12475 581 1
12476 603 1
12477 631 1
12478 713 1
12479 1111 1
12480 1066 1
12481 948 1
12482 831 1
12483 815 1
12484 628 1
12485 497 1
12486 902 1
12487 819 1
12488 1154 1
12489 1126 1
12490 1140 1
12491 1300 1
12492 1424 1
12493 1424 1
12494 1463 1
12495 1343 1
12496 1237 1
12497 1265 1
12498 1322 1
12499 1120 1
12500 1671 1
12501 1723 1
12502 100 1
12503 1778 1
12504 1902 1
12505 1836 1
12506 1598 1
12507 100 1
12508 100 1
12509 100 1
12510 100 1
12511 100 1
12512 100 1
12513 100 1
12514 100 1
12515 100 1
12516 100 1
12517 100 1
12518 100 1
12519 100 1
12520 100 1
12521 1125 1
12522 1290 1
12523 1243 1
12524 1417 1
12525 1579 1
12526 1575 1
12527 1748 1
12528 669 1
12529 613 1
12530 567 1
12531 420 1
12532 554 1
12533 362 1
12534 351 1
12535 640 1
12536 782 1
12537 808 1
12538 841 1
12539 951 1
12540 1076 1
12541 996 1
12542 523 1
12543 388 1
12544 344 1
12545 230 1
12546 100 1
12547 100 1
12548 100 1
12549 100 1
12550 100 1
12551 100 1
12552 459 1
12553 228 1
12554 386 1
12555 587 1
12556 100 1
12557 100 1
12558 100 1
12559 100 1
12560 100 1
12561 100 1
12562 100 1
12563 241 1
12564 100 1
12565 100 1
12566 100 1
12567 100 1
12568 100 1
12569 100 1
12570 100 1
12571 100 1
12572 100 1
12573 100 1
12574 100 1
12575 100 1
12576 100 1
12577 666 1
12578 534 1
12579 424 1
12580 362 1
12581 381 1
12582 250 1
12583 141 1
12584 100 1
12585 100 1
12586 100 1
12587 100 1
12588 100 1
12589 100 1
12590 100 1
12591 1332 1
12592 1087 1
12593 1074 1
12594 1000 1
12595 973 1
12596 766 1
12597 657 1
12598 331 1
12599 579 1
12600 604 1
12601 741 1
12602 584 1
12603 577 1
12604 262 1
12605 1429 1
12606 1518 1
12607 1494 1
12608 1520 1
12609 1755 1
12610 1555 1
12611 1366 1
12612 362 1
12613 340 1
12614 202 1
12615 100 1
12616 122 1
12617 101 1
12618 100 1
12619 987 1
12620 1012 1
12621 990 1
12622 1108 1
12623 1229 1
12624 1253 1
12625 1474 1
12626 100 1
12627 100 1
12628 100 1
12629 100 1
12630 100 1
12631 100 1
12632 100 1
12633 444 1
12634 564 1
12635 670 1
12636 611 1
12637 669 1
12638 848 1
12639 966 1
12640 100 1
12641 100 1
12642 100 1
12643 100 1
12644 100 1
12645 100 1
12646 100 1
12647 100 1
12648 100 1
12649 100 1
12650 100 1
12651 106 1
12652 267 1
12653 510 1
12654 100 1
12655 100 1
12656 100 1
12657 100 1
12658 229 1
12659 273 1
12660 364 1
12661 339 1
12662 111 1
12663 100 1
12664 100 1
12665 100 1
12666 100 1
12667 100 1
12668 421 1
12669 569 1
12670 482 1
12671 466 1
12672 643 1
12673 681 1
12674 767 1
12675 652 1
12676 590 1
12677 539 1
12678 403 1
12679 396 1
12680 373 1
12681 363 1
12682 100 1
12683 100 1
12684 100 1
12685 100 1
12686 100 1
12687 100 1
12688 100 1
12689 1302 1
12690 1140 1
12691 1108 1
12692 1009 1
12693 923 1
12694 790 1
12695 671 1
12696 1411 1
12697 1509 1
12698 1497 1
12699 1566 1
12700 1445 1
12701 1528 1
12702 1534 1
12703 1296 1
12704 1237 1
12705 1288 1
12706 1262 1
12707 1484 1
12708 1393 1
12709 1334 1
12710 1397 1
12711 1358 1
12712 1235 1
12713 1221 1
12714 1057 1
12715 985 1
12716 928 1
12717 893 1
12718 910 1
12719 951 1
12720 1035 1
12721 1082 1
12722 1267 1
12723 1245 1
12724 837 1
12725 701 1
12726 688 1
12727 615 1
12728 583 1
12729 408 1
12730 397 1
12731 261 1
12732 409 1
12733 406 1
12734 452 1
12735 656 1
12736 628 1
12737 682 1
12738 377 1
12739 238 1
12740 102 1
12741 241 1
12742 100 1
12743 100 1
12744 100 1
12745 100 1
12746 100 1
12747 100 1
12748 100 1
12749 100 1
12750 119 1
12751 330 1
12752 100 1
12753 100 1
12754 100 1
12755 100 1
12756 100 1
12757 100 1
12758 100 1
12759 396 1
12760 376 1
12761 241 1
12762 109 1
12763 100 1
12764 100 1
12765 100 1
12766 628 1
12767 827 1
12768 819 1
12769 885 1
12770 960 1
12771 1015 1
12772 1089 1
12773 792 1
12774 853 1
12775 727 1
12776 775 1
12777 702 1
12778 481 1
12779 545 1
12780 1045 1
12781 1376 1
12782 1492 1
12783 1387 1
12784 1581 1
12785 1504 1
12786 1758 1
12787 1644 1
12788 1579 1
12789 1293 1
12790 1329 1
12791 1214 1
12792 1254 1
12793 960 1
12794 1860 1
12795 1869 1
12796 1933 1
12797 1972 1
12798 1908 1
12799 1829 1
12800 1829 1
12801 1515 1
12802 1483 1
12803 1634 1
12804 1538 1
12805 1648 1
12806 1603 1
12807 1598 1
12808 1726 1
12809 1661 1
12810 1568 1
12811 1547 1
12812 1343 1
12813 1374 1
12814 1263 1
12815 1058 1
12816 1200 1
12817 1126 1
12818 1247 1
12819 1427 1
12820 1419 1
12821 1504 1
12822 1127 1
12823 1014 1
12824 981 1
12825 949 1
12826 882 1
12827 745 1
12828 578 1
12829 388 1
12830 531 1
12831 680 1
12832 757 1
12833 720 1
12834 852 1
12835 797 1
12836 672 1
12837 471 1
12838 255 1
12839 362 1
12840 100 1
12841 100 1
12842 100 1
12843 100 1
12844 100 1
12845 100 1
12846 229 1
12847 238 1
12848 262 1
12849 424 1
12850 100 1
12851 100 1
12852 100 1
12853 100 1
12854 100 1
12855 100 1
12856 100 1
12857 111 1
12858 100 1
12859 123 1
12860 221 1
12861 100 1
12862 100 1
12863 100 1
12864 582 1
12865 528 1
12866 870 1
12867 808 1
12868 963 1
12869 1038 1
12870 1172 1
12871 1126 1
12872 872 1
12873 829 1
12874 805 1
12875 519 1
12876 100 1
12877 100 1
12878 1272 1
12879 1333 1
12880 1266 1
12881 1452 1
12882 1475 1
12883 1672 1
12884 1637 1
12885 1445 1
12886 1383 1
12887 1259 1
12888 1190 1
12889 1218 1
12890 1215 1
12891 1027 1
12892 1737 1
12893 1753 1
12894 969 1
12895 1594 1
12896 1876 1
12897 1778 1
12898 1714 1
12899 100 1
12900 100 1
12901 100 1
12902 100 1
12903 100 1
12904 100 1
12905 100 1
12906 1718 1
12907 1598 1
12908 1528 1
12909 1471 1
12910 1491 1
12911 1337 1
12912 1245 1
12913 952 1
12914 1094 1
12915 1210 1
12916 1183 1
12917 1368 1
12918 1430 1
12919 1485 1
12920 1284 1
12921 1132 1
12922 955 1
12923 930 1
12924 874 1
12925 801 1
12926 836 1
12927 455 1
12928 602 1
12929 736 1
12930 775 1
12931 712 1
12932 915 1
12933 923 1
12934 775 1
12935 554 1
12936 412 1
12937 353 1
12938 114 1
12939 100 1
12940 100 1
12941 100 1
12942 100 1
12943 100 1
12944 236 1
12945 218 1
12946 409 1
12947 546 1
12948 100 1
12949 100 1
12950 100 1
12951 100 1
12952 100 1
12953 100 1
12954 100 1
12955 629 1
12956 427 1
12957 361 1
12958 113 1
12959 100 1
12960 100 1
12961 100 1
12962 100 1
12963 100 1
12964 100 1
12965 110 1
12966 232 1
12967 263 1
12968 482 1
12969 1101 1
12970 927 1
12971 864 1
12972 818 1
12973 789 1
12974 607 1
12975 644 1
12976 921 1
12977 1122 1
12978 1234 1
12979 1222 1
12980 1436 1
12981 1312 1
12982 1472 1
12983 1556 1
12984 1409 1
12985 1333 1
12986 1393 1
12987 1271 1
12988 1136 1
12989 1176 1
12990 1514 1
12991 1580 1
12992 1592 1
12993 1597 1
12994 1441 1
12995 1624 1
12996 1739 1
12997 1565 1
12998 1620 1
12999 1578 1
13000 1631 1
13001 1577 1
13002 1659 1
13003 1547 1
13004 1536 1
13005 1446 1
13006 1488 1
13007 1356 1
13008 1305 1
13009 907 1
13010 845 1
13011 1143 1
13012 1093 1
13013 1206 1
13014 1244 1
13015 1444 1
13016 1443 1
13017 1586 1
13018 900 1
13019 660 1
13020 530 1
13021 414 1
13022 274 1
13023 378 1
13024 353 1
13025 656 1
13026 622 1
13027 750 1
13028 774 1
13029 897 1
13030 978 1
13031 1075 1
13032 237 1
13033 213 1
13034 100 1
13035 100 1
13036 100 1
13037 100 1
13038 100 1
13039 100 1
13040 100 1
13041 100 1
13042 244 1
13043 241 1
13044 391 1
13045 576 1
13046 100 1
13047 100 1
13048 100 1
13049 100 1
13050 327 1
13051 409 1
13052 533 1
13053 271 1
13054 234 1
13055 100 1
13056 100 1
13057 100 1
13058 100 1
13059 100 1
13060 584 1
13061 622 1
13062 641 1
13063 843 1
13064 889 1
13065 956 1
13066 945 1
13067 829 1
13068 730 1
13069 676 1
13070 566 1
13071 435 1
13072 528 1
13073 425 1
13074 1165 1
13075 481 1
13076 1218 1
13077 1166 1
13078 1356 1
13079 1477 1
13080 1477 1
13081 1483 1
13082 1429 1
13083 1210 1
13084 1210 1
13085 1293 1
13086 904 1
13087 1007 1
13088 1619 1
13089 1669 1
13090 1613 1
13091 1648 1
13092 1682 1
13093 1598 1
13094 1499 1
13095 1536 1
13096 1583 1
13097 1608 1
13098 1666 1
13099 1595 1
13100 1566 1
13101 1494 1
13102 1485 1
13103 1484 1
13104 1436 1
13105 1304 1
13106 1146 1
13107 1062 1
13108 1128 1
13109 1040 1
13110 1124 1
13111 1178 1
13112 1156 1
13113 1400 1
13114 1419 1
13115 1516 1
13116 894 1
13117 842 1
13118 765 1
13119 836 1
13120 831 1
13121 630 1
13122 605 1
13123 644 1
13124 450 1
13125 598 1
13126 820 1
13127 724 1
13128 900 1
13129 1066 1
13130 458 1
13131 419 1
13132 266 1
13133 412 1
13134 100 1
13135 100 1
13136 100 1
13137 100 1
13138 100 1
13139 100 1
13140 238 1
13141 241 1
13142 373 1
13143 500 1
13144 100 1
13145 100 1
13146 100 1
13147 100 1
13148 100 1
13149 100 1
13150 209 1
13151 602 1
13152 412 1
13153 215 1
13154 100 1
13155 100 1
13156 100 1
13157 100 1
13158 635 1
13159 724 1
13160 856 1
13161 899 1
13162 906 1
13163 950 1
13164 1121 1
13165 1115 1
13166 1093 1
13167 958 1
13168 880 1
13169 829 1
13170 728 1
13171 482 1
13172 1220 1
13173 1270 1
13174 1315 1
13175 1408 1
13176 1533 1
13177 1604 1
13178 1706 1
13179 1724 1
13180 1640 1
13181 1566 1
13182 1586 1
13183 1362 1
13184 1317 1
13185 1199 1
13186 1765 1
13187 1752 1
13188 1793 1
13189 1927 1
13190 1932 1
13191 1895 1
13192 1602 1
13193 1386 1
13194 1662 1
13195 1710 1
13196 1712 1
13197 1669 1
13198 1682 1
13199 1682 1
13200 1305 1
13201 1246 1
13202 1090 1
13203 1094 1
13204 1031 1
13205 1071 1
13206 1032 1
13207 953 1
13208 868 1
13209 810 1
13210 910 1
13211 790 1
13212 957 1
13213 906 1
13214 997 1
13215 1003 1
13216 1122 1
13217 891 1
13218 882 1
13219 856 1
13220 813 1
13221 738 1
13222 763 1
13223 711 1
13224 861 1
13225 867 1
13226 850 1
13227 866 1
13228 616 1
13229 602 1
13230 387 1
13231 409 1
13232 100 1
13233 100 1
13234 100 1
13235 100 1
13236 100 1
13237 100 1
13238 110 1
13239 451 1
13240 462 1
13241 729 1
13242 100 1
13243 100 1
13244 100 1
13245 114 1
13246 110 1
13247 381 1
13248 430 1
13249 604 1
13250 539 1
13251 225 1
13252 252 1
13253 103 1
13254 100 1
13255 100 1
13256 493 1
13257 617 1
13258 819 1
13259 766 1
13260 830 1
13261 770 1
13262 949 1
13263 1097 1
13264 1046 1
13265 940 1
13266 878 1
13267 773 1
13268 663 1
13269 592 1
13270 1239 1
13271 1269 1
13272 1252 1
13273 1472 1
13274 1550 1
13275 1720 1
13276 1749 1
13277 1566 1
13278 1528 1
13279 1396 1
13280 1397 1
13281 1352 1
13282 1357 1
13283 1237 1
13284 1006 1
13285 1086 1
13286 1036 1
13287 1067 1
13288 857 1
13289 458 1
13290 1129 1
13291 1564 1
13292 1710 1
13293 1768 1
13294 1707 1
13295 1638 1
13296 1751 1
13297 1634 1
13298 1459 1
13299 1482 1
13300 1456 1
13301 1258 1
13302 1246 1
13303 1056 1
13304 1117 1
13305 1066 1
13306 1106 1
13307 1104 1
13308 1317 1
13309 1333 1
13310 1528 1
13311 1481 1
13312 1076 1
13313 1034 1
13314 855 1
13315 716 1
13316 616 1
13317 446 1
13318 549 1
13319 486 1
13320 692 1
13321 770 1
13322 712 1
13323 847 1
13324 1017 1
13325 1021 1
13326 523 1
13327 255 1
13328 100 1
13329 100 1
13330 100 1
13331 100 1
13332 100 1
13333 100 1
13334 100 1
13335 100 1
13336 118 1
13337 224 1
13338 364 1
13339 544 1
13340 100 1
13341 100 1
13342 100 1
13343 111 1
13344 100 1
13345 370 1
13346 568 1
13347 610 1
13348 405 1
13349 242 1
13350 106 1
13351 100 1
13352 100 1
13353 100 1
13354 489 1
13355 471 1
13356 733 1
13357 694 1
13358 863 1
13359 902 1
13360 955 1
13361 1105 1
13362 863 1
13363 826 1
13364 870 1
13365 801 1
13366 760 1
13367 595 1
13368 934 1
13369 497 1
13370 127 1
13371 274 1
13372 336 1
13373 366 1
13374 349 1
13375 100 1
13376 100 1
13377 100 1
13378 100 1
13379 100 1
13380 100 1
13381 100 1
13382 980 1
13383 1533 1
13384 1577 1
13385 1605 1
13386 1551 1
13387 1485 1
13388 1408 1
13389 1677 1
13390 1769 1
13391 1855 1
13392 1950 1
13393 1771 1
13394 1727 1
13395 1629 1
13396 1489 1
13397 1361 1
13398 1358 1
13399 1213 1
13400 1081 1
13401 1023 1
13402 1036 1
13403 1128 1
13404 1216 1
13405 1225 1
13406 1392 1
13407 1364 1
13408 1504 1
13409 1665 1
13410 1011 1
13411 823 1
13412 866 1
13413 794 1
13414 644 1
13415 554 1
13416 558 1
13417 291 1
13418 620 1
13419 772 1
13420 653 1
13421 924 1
13422 1076 1
13423 1165 1
13424 407 1
13425 419 1
13426 100 1
13427 100 1
13428 100 1
13429 100 1
13430 100 1
13431 100 1
13432 100 1
13433 100 1
13434 100 1
13435 107 1
13436 396 1
13437 508 1
13438 100 1
13439 100 1
13440 100 1
13441 100 1
